,area_type,availability,location,society,total_sqft,bath,balcony,price,bedrooms
9637,Plot  Area,Ready To Move,other,,1200.0,1.0,0.0,65.0,2.0
9639,Super built-up  Area,Ready To Move,other,APusenc,1233.0,2.0,3.0,100.0,2.0
9647,Plot  Area,Ready To Move,other,,1936.0,3.0,0.0,110.0,3.0
9648,Super built-up  Area,Ready To Move,other,Sanstya,1652.5,3.0,2.0,90.0,3.0
9649,Super built-up  Area,Ready To Move,other,,1200.0,6.0,3.0,120.0,6.0
9652,Plot  Area,Ready To Move,other,,1200.0,7.0,2.0,169.0,7.0
9653,Plot  Area,Ready To Move,other,,850.0,7.0,2.0,100.0,6.0
9654,Plot  Area,Ready To Move,other,,1200.0,4.0,2.0,130.0,5.0
9655,Plot  Area,Ready To Move,other,,1500.0,3.0,2.0,138.0,3.0
9656,Super built-up  Area,Ready To Move,other,,700.0,2.0,0.0,43.0,2.0
9657,Built-up  Area,Ready To Move,other,,1750.0,3.0,3.0,170.0,3.0
9658,Plot  Area,Ready To Move,other,,1365.0,3.0,0.0,99.0,3.0
9659,Plot  Area,Ready To Move,other,,800.0,2.0,2.0,80.0,3.0
9662,Super built-up  Area,Ready To Move,other,,708.0,1.0,1.0,55.0,2.0
9663,Plot  Area,Ready To Move,other,,600.0,5.0,3.0,75.0,4.0
9664,Built-up  Area,Ready To Move,other,SaageWi,1680.0,3.0,3.0,135.0,3.0
9665,Super built-up  Area,Ready To Move,other,,990.0,2.0,2.0,58.0,2.0
9666,Built-up  Area,Ready To Move,other,,1240.0,2.0,1.0,100.0,2.0
9667,Built-up  Area,Ready To Move,other,,1810.0,3.0,3.0,118.0,3.0
9668,Super built-up  Area,19-Dec,other,,2005.0,3.0,2.0,240.0,3.0
9671,Built-up  Area,Ready To Move,other,,1000.0,2.0,1.0,97.0,2.0
9674,Built-up  Area,Ready To Move,other,,1430.0,3.0,1.0,78.65,3.0
9676,Built-up  Area,Ready To Move,other,,1200.0,2.0,1.0,45.0,1.0
9678,Plot  Area,Ready To Move,other,,600.0,2.0,1.0,85.0,3.0
9680,Plot  Area,Ready To Move,other,,875.0,5.0,3.0,120.0,5.0
9683,Super built-up  Area,18-Apr,other,,840.0,1.0,0.0,75.0,1.0
9684,Super built-up  Area,Ready To Move,other,LendaVi,1760.0,2.0,1.0,116.0,3.0
9685,Built-up  Area,Ready To Move,other,Saaintv,3900.0,5.0,1.0,550.0,4.0
9686,Plot  Area,Ready To Move,other,,600.0,1.0,1.0,52.0,2.0
9687,Super built-up  Area,Ready To Move,other,Sorisa ,1670.0,3.0,2.0,160.0,3.0
9690,Super built-up  Area,18-Dec,other,,1200.0,2.0,2.0,75.6,3.0
9691,Plot  Area,18-May,other,,2400.0,5.0,3.0,285.0,5.0
9692,Super built-up  Area,Ready To Move,other,,2100.0,4.0,2.0,150.0,4.0
9696,Plot  Area,Ready To Move,other,,600.0,6.0,2.0,60.0,8.0
9697,Built-up  Area,Ready To Move,other,,1550.0,4.0,1.0,120.0,4.0
9698,Super built-up  Area,20-Jun,other,,905.0,2.0,1.0,50.0,2.0
9699,Super built-up  Area,Ready To Move,other,,1495.0,3.0,2.0,200.0,3.0
9701,Super built-up  Area,Ready To Move,other,Prntsax,550.0,1.0,1.0,23.0,1.0
9704,Super built-up  Area,Ready To Move,other,,1080.0,2.0,2.0,75.0,3.0
9706,Super built-up  Area,Ready To Move,other,,1537.0,3.0,2.0,110.0,3.0
9707,Super built-up  Area,Ready To Move,other,Sorisa ,1750.0,3.0,2.0,150.0,3.0
9708,Built-up  Area,Ready To Move,other,,2800.0,7.0,1.0,250.0,7.0
9710,Super built-up  Area,Ready To Move,other,,1191.0,2.0,1.0,90.0,2.0
9713,Built-up  Area,Ready To Move,other,,800.0,6.0,3.0,110.0,8.0
9714,Super built-up  Area,Ready To Move,other,SoliaMa,2849.0,5.0,2.0,250.0,4.0
9719,Super built-up  Area,Ready To Move,other,ICoolon,827.0,2.0,1.0,45.0,2.0
9720,Plot  Area,Ready To Move,other,,396.0,2.0,0.0,48.0,3.0
9722,Built-up  Area,Ready To Move,other,,600.0,4.0,3.0,76.0,5.0
9728,Plot  Area,Ready To Move,other,,1200.0,4.0,2.0,115.0,5.0
9729,Super built-up  Area,Ready To Move,other,,1205.0,2.0,1.0,70.0,2.0
9734,Plot  Area,18-Mar,other,LGeete ,2200.0,4.0,2.0,160.0,3.0
9737,Super built-up  Area,Ready To Move,other,Roiti A,1900.0,3.0,3.0,155.0,3.0
9739,Plot  Area,Ready To Move,other,,1200.0,1.0,2.0,95.0,2.0
9741,Super built-up  Area,Ready To Move,other,RMerslu,1100.0,2.0,1.0,61.0,2.0
9743,Super built-up  Area,18-May,other,,1100.0,2.0,2.0,110.0,2.0
9744,Built-up  Area,Ready To Move,other,SoliaMa,1942.0,3.0,1.0,155.0,3.0
9745,Plot  Area,Ready To Move,other,,1200.0,4.0,2.0,80.0,3.0
9746,Plot  Area,Ready To Move,other,,600.0,4.0,1.0,81.0,3.0
9749,Super built-up  Area,Ready To Move,other,Vaurtar,1515.0,3.0,3.0,90.0,3.0
9751,Plot  Area,Ready To Move,other,,1554.9419,2.0,0.0,200.0,2.0
9753,Plot  Area,Ready To Move,other,,1200.0,4.0,1.0,95.0,4.0
9759,Built-up  Area,Ready To Move,other,,1200.0,1.0,0.0,69.0,1.0
9760,Super built-up  Area,Ready To Move,other,Ciques ,1717.0,3.0,3.0,99.0,3.0
9762,Plot  Area,Ready To Move,other,,1200.0,1.0,0.0,48.0,1.0
9764,Built-up  Area,Ready To Move,other,,1430.0,2.0,1.0,78.65,3.0
9766,Super built-up  Area,Ready To Move,other,Prsichi,1190.0,2.0,1.0,70.0,2.0
9768,Super built-up  Area,19-Dec,other,,2690.0,4.0,2.0,185.0,4.0
9769,Built-up  Area,Ready To Move,other,,1800.0,5.0,1.0,250.0,4.0
9770,Super built-up  Area,19-Dec,other,Prard B,1594.0,3.0,2.0,99.0,3.0
9771,Super built-up  Area,Ready To Move,other,SLarkic,1250.0,2.0,1.0,68.0,2.0
9772,Plot  Area,Ready To Move,other,,1290.0,1.0,0.0,77.5,2.0
9774,Super built-up  Area,Ready To Move,other,RMcesa ,1464.0,2.0,1.0,145.0,2.0
9775,Plot  Area,Ready To Move,other,,1200.0,2.0,0.0,75.0,2.0
9777,Super built-up  Area,Ready To Move,other,,1050.0,4.0,2.0,90.0,4.0
9779,Super built-up  Area,Ready To Move,other,,1485.0,2.0,1.0,156.0,3.0
9780,Super built-up  Area,Ready To Move,other,Emsic C,2070.0,3.0,3.0,135.0,3.0
9783,Super built-up  Area,Ready To Move,other,,800.0,2.0,1.0,55.0,2.0
9785,Super built-up  Area,Ready To Move,other,,1480.0,2.0,2.0,125.0,3.0
9787,Super built-up  Area,Ready To Move,other,CSncele,1500.0,2.0,2.0,130.0,2.0
9788,Super built-up  Area,Ready To Move,other,,2010.0,3.0,3.0,125.0,3.0
9789,Super built-up  Area,Ready To Move,other,NChtsun,1504.0,2.0,2.0,100.0,3.0
9791,Super built-up  Area,18-May,other,UbreeAn,1602.0,2.0,1.0,165.0,3.0
9792,Plot  Area,Ready To Move,other,,1200.0,4.0,1.0,130.0,4.0
9793,Built-up  Area,Ready To Move,other,Peace P,1800.0,3.0,1.0,220.0,3.0
9799,Super built-up  Area,Ready To Move,other,,1862.0,3.0,3.0,120.0,3.0
9800,Built-up  Area,Ready To Move,other,,1554.9419,4.0,2.0,211.0,4.0
9801,Built-up  Area,Ready To Move,other,,2700.0,3.0,3.0,200.0,3.0
9802,Built-up  Area,18-Dec,other,,1677.0,3.0,2.0,98.0,3.0
9805,Built-up  Area,Ready To Move,other,PlhtsHe,1490.0,2.0,1.0,115.0,3.0
9807,Super built-up  Area,Ready To Move,other,Lancysi,1740.0,3.0,3.0,120.0,3.0
9808,Super built-up  Area,Ready To Move,other,Inentva,1020.0,2.0,2.0,60.0,2.0
9809,Super built-up  Area,Ready To Move,other,SLionan,550.0,1.0,1.0,16.0,1.0
9812,Plot  Area,18-May,other,PrstaTe,3664.0,3.0,2.0,325.0,3.0
9813,Plot  Area,Ready To Move,other,,690.0,2.0,0.0,42.0,2.0
9814,Super built-up  Area,Ready To Move,other,Mancy R,1520.0,3.0,2.0,111.0,3.0
9816,Plot  Area,Ready To Move,other,,1200.0,4.0,2.0,86.0,4.0
9817,Super built-up  Area,Ready To Move,other,ArierPr,1250.0,2.0,2.0,90.0,2.0
9818,Super built-up  Area,Ready To Move,other,,1900.0,2.0,2.0,190.0,3.0
9821,Super built-up  Area,18-May,other,UbreeAn,1602.0,2.0,1.0,170.0,3.0
9822,Super built-up  Area,Ready To Move,other,SLestde,1230.0,2.0,2.0,70.0,2.0
9823,Super built-up  Area,Ready To Move,other,DSidsrc,1600.0,3.0,3.0,95.0,3.0
9824,Built-up  Area,Ready To Move,other,,450.0,1.0,2.0,60.0,1.0
9825,Super built-up  Area,Ready To Move,other,,600.0,2.0,0.0,23.0,1.0
9827,Built-up  Area,Ready To Move,other,Vacesi ,3463.0,6.0,0.0,310.0,4.0
9828,Plot  Area,Ready To Move,other,,1200.0,2.0,0.0,85.0,2.0
9831,Super built-up  Area,Ready To Move,other,,2000.0,4.0,2.0,130.0,3.0
9832,Plot  Area,Ready To Move,other,,1350.0,4.0,2.0,140.0,4.0
9834,Plot  Area,Ready To Move,other,,850.0,6.0,2.0,78.0,6.0
9836,Super built-up  Area,18-Jul,other,,1175.0,2.0,2.0,79.0,2.0
9838,Super built-up  Area,Ready To Move,other,,1112.0,2.0,3.0,68.0,2.0
9841,Built-up  Area,Ready To Move,other,,1158.0,2.0,3.0,75.0,2.0
9844,Super built-up  Area,Ready To Move,other,,1200.0,2.0,0.0,90.0,2.0
9845,Super built-up  Area,Ready To Move,other,GrhtiSr,1266.67,2.0,0.0,69.0,2.0
9847,Plot  Area,Ready To Move,other,,800.0,3.0,3.0,60.0,3.0
9848,Plot  Area,Ready To Move,other,,2000.0,2.0,1.0,160.0,2.0
9850,Plot  Area,Ready To Move,other,,1000.0,5.0,2.0,140.0,5.0
9853,Plot  Area,Ready To Move,other,,2679.0,5.0,2.0,280.0,4.0
9854,Plot  Area,18-Mar,other,,1230.0,2.0,0.0,75.0,2.0
9857,Plot  Area,Ready To Move,other,,2400.0,2.0,2.0,135.0,2.0
9858,Plot  Area,Ready To Move,other,,1200.0,8.0,1.0,135.0,8.0
9859,Plot  Area,Ready To Move,other,,880.0,2.0,1.0,48.0,2.0
9864,Super built-up  Area,Ready To Move,other,Oce 1nd,1022.0,2.0,2.0,57.0,2.0
9865,Plot  Area,Ready To Move,other,,882.0,3.0,0.0,72.0,4.0
9866,Plot  Area,Ready To Move,other,,600.0,3.0,2.0,65.0,3.0
9867,Plot  Area,Ready To Move,other,,1200.0,2.0,1.0,76.0,2.0
9870,Super built-up  Area,Ready To Move,other,,1605.0,3.0,2.0,100.0,3.0
9871,Built-up  Area,Ready To Move,other,,1542.0,3.0,2.0,98.0,3.0
9874,Super built-up  Area,Ready To Move,other,Soarkge,1333.0,2.0,2.0,77.27,2.0
9875,Built-up  Area,Ready To Move,other,,1100.0,3.0,1.0,110.0,3.0
9876,Built-up  Area,Ready To Move,other,,1050.0,2.0,1.0,70.0,2.0
9878,Plot  Area,Ready To Move,other,,1200.0,4.0,2.0,115.0,6.0
9881,Plot  Area,Ready To Move,other,,1200.0,4.0,2.0,165.0,4.0
9883,Built-up  Area,Ready To Move,other,,1100.0,2.0,1.0,145.0,3.0
9885,Plot  Area,Ready To Move,other,Ceonyy ,1200.0,3.0,2.0,99.0,3.0
9888,Super built-up  Area,Ready To Move,other,,1000.0,2.0,1.0,60.0,2.0
9889,Built-up  Area,Ready To Move,other,,5720.0,3.0,0.0,350.0,3.0
9890,Plot  Area,Ready To Move,other,,800.0,4.0,2.0,98.0,5.0
9892,Super built-up  Area,Ready To Move,other,Seityen,1012.0,2.0,1.0,59.0,2.0
9895,Built-up  Area,Ready To Move,other,,1200.0,4.0,1.0,140.0,4.0
9896,Plot  Area,Ready To Move,other,,600.0,2.0,2.0,39.0,2.0
9899,Super built-up  Area,20-Nov,other,,1700.0,3.0,2.0,111.0,3.0
9903,Built-up  Area,Ready To Move,other,,1780.0,3.0,0.0,110.0,3.0
9904,Plot  Area,Ready To Move,other,,646.0,2.0,1.0,65.0,3.0
9906,Plot  Area,Ready To Move,other,,1350.0,8.0,2.0,185.0,8.0
9907,Plot  Area,Ready To Move,other,,1080.0,3.0,2.0,149.0,3.0
9908,Built-up  Area,Ready To Move,other,,900.0,2.0,0.0,65.0,3.0
9910,Plot  Area,Ready To Move,other,,1200.0,3.0,2.0,160.0,4.0
9911,Super built-up  Area,Ready To Move,other,,1540.0,3.0,3.0,85.0,3.0
9912,Super built-up  Area,Ready To Move,other,Toiasle,2456.0,3.0,3.0,220.0,3.0
9914,Plot  Area,Ready To Move,other,,1530.0,2.0,1.0,185.0,2.0
9917,Super built-up  Area,Ready To Move,other,Reicace,1717.0,3.0,3.0,120.0,3.0
9920,Built-up  Area,Ready To Move,other,SNiew L,1475.0,2.0,2.0,171.0,2.0
9922,Built-up  Area,Ready To Move,other,,650.0,1.0,0.0,16.0,1.0
9924,Super built-up  Area,Ready To Move,other,NChtsun,1504.0,2.0,2.0,102.0,3.0
9926,Super built-up  Area,Ready To Move,other,,1800.0,4.0,1.0,145.0,4.0
9927,Super built-up  Area,Ready To Move,other,HViesar,3000.0,4.0,2.0,240.0,4.0
9929,Carpet  Area,Ready To Move,other,,1625.0,3.0,3.0,92.0,3.0
9930,Super built-up  Area,Ready To Move,other,,2400.0,4.0,3.0,250.0,4.0
9933,Super built-up  Area,Ready To Move,other,MadorSp,1490.0,2.0,1.0,92.0,3.0
9935,Super built-up  Area,17-Jun,other,Mauil T,1044.0,2.0,1.0,60.0,2.0
9939,Super built-up  Area,Ready To Move,other,,1567.2,2.0,0.0,190.0,3.0
9941,Plot  Area,Ready To Move,other,,1280.0,5.0,3.0,150.0,7.0
9942,Super built-up  Area,Ready To Move,other,,2400.0,8.0,2.0,325.0,9.0
9946,Super built-up  Area,Ready To Move,other,Almid P,1293.0,2.0,2.0,75.0,2.0
9948,Built-up  Area,Ready To Move,other,,860.0,2.0,2.0,65.5,2.0
9949,Super built-up  Area,Ready To Move,other,,1374.0,2.0,2.0,88.0,3.0
9953,Built-up  Area,18-May,other,,2000.0,2.0,1.0,160.0,4.0
9954,Super built-up  Area,Ready To Move,other,Kaantth,834.0,1.0,1.0,62.0,1.0
9955,Plot  Area,Ready To Move,other,,600.0,1.0,0.0,52.0,1.0
9956,Built-up  Area,Ready To Move,other,,800.0,2.0,1.0,52.0,3.0
9957,Super built-up  Area,Ready To Move,other,,2000.0,4.0,1.0,135.0,4.0
9958,Super built-up  Area,Ready To Move,other,Leora D,2750.0,3.0,2.0,260.0,3.0
9959,Super built-up  Area,Ready To Move,other,,900.0,5.0,2.0,100.0,6.0
9963,Super built-up  Area,Ready To Move,other,,1280.0,2.0,2.0,90.0,2.0
9965,Super built-up  Area,Ready To Move,other,,2075.0,3.0,1.0,175.0,3.0
9967,Plot  Area,Ready To Move,other,Hiowsi ,1240.0,4.0,1.0,180.0,3.0
9969,Plot  Area,Ready To Move,other,,1050.0,4.0,0.0,90.0,4.0
9974,Super built-up  Area,Ready To Move,other,SoniaPe,2274.24,4.0,1.0,160.0,3.0
9976,Plot  Area,Ready To Move,other,,900.0,3.0,1.0,105.0,2.0
9979,Built-up  Area,Ready To Move,other,,1034.0,6.0,2.0,101.0,6.0
9980,Super built-up  Area,Ready To Move,other,,1350.0,3.0,0.0,75.0,3.0
9982,Super built-up  Area,Ready To Move,other,,470.0,2.0,1.0,10.0,1.0
9984,Plot  Area,Ready To Move,other,,1313.0,4.0,2.0,150.0,3.0
9985,Super built-up  Area,Ready To Move,other,DSensn ,2515.0,4.0,3.0,155.0,3.0
9988,Super built-up  Area,20-Dec,other,,2665.0,3.0,1.0,350.0,3.0
9990,Super built-up  Area,15-Oct,other,ETntsce,3500.0,5.0,2.0,450.0,4.0
9992,Super built-up  Area,Ready To Move,other,,1140.0,3.0,1.0,145.0,4.0
9997,Plot  Area,18-Apr,other,,600.0,4.0,2.0,87.0,4.0
10000,Plot  Area,Ready To Move,other,,600.0,3.0,1.0,70.0,3.0
10002,Plot  Area,Ready To Move,other,,2400.0,5.0,2.0,300.0,6.0
10004,Super built-up  Area,19-Dec,other,ThBayah,1235.0,2.0,1.0,140.0,2.0
10005,Built-up  Area,17-Mar,other,Sreat R,3200.0,3.0,0.0,260.0,3.0
10006,Built-up  Area,Ready To Move,other,Itala A,1450.0,3.0,2.0,90.0,3.0
10007,Super built-up  Area,Ready To Move,other,Soeurri,3754.0,6.0,2.0,480.0,4.0
10008,Super built-up  Area,Ready To Move,other,Ciques ,1893.0,3.0,2.0,115.0,3.0
10009,Plot  Area,Ready To Move,other,,600.0,3.0,2.0,65.0,4.0
10012,Built-up  Area,Ready To Move,other,,1200.0,2.0,2.0,100.0,3.0
10013,Built-up  Area,Ready To Move,other,Vithm R,1205.0,2.0,1.0,70.0,2.0
10014,Plot  Area,18-Jul,other,V2gesre,1500.0,3.0,2.0,90.0,3.0
10020,Built-up  Area,Ready To Move,other,,375.0,1.0,0.0,26.0,1.0
10021,Plot  Area,Ready To Move,other,,800.0,3.0,1.0,59.5,2.0
10024,Super built-up  Area,Ready To Move,other,Ciques ,1400.0,2.0,3.0,85.0,2.0
10025,Built-up  Area,Ready To Move,other,,1800.0,2.0,2.0,100.0,3.0
10026,Super built-up  Area,Ready To Move,other,Sothin ,925.0,2.0,2.0,70.0,2.0
10030,Built-up  Area,Ready To Move,other,Sohid O,3500.0,2.0,1.0,350.0,4.0
10033,Super built-up  Area,Ready To Move,other,,2100.0,4.0,2.0,255.0,3.0
10034,Built-up  Area,Ready To Move,other,,400.0,1.0,0.0,35.0,1.0
10037,Built-up  Area,Ready To Move,other,,2400.0,5.0,3.0,180.0,4.0
10038,Super built-up  Area,Ready To Move,other,,6000.0,1.0,1.0,276.0,1.0
10039,Super built-up  Area,Ready To Move,other,,825.0,2.0,1.0,40.0,1.0
10041,Super built-up  Area,Ready To Move,other,,750.0,6.0,2.0,75.0,4.0
10042,Built-up  Area,Ready To Move,other,,5000.0,5.0,2.0,600.0,4.0
10044,Plot  Area,Ready To Move,other,Prsisge,4800.0,5.0,2.0,420.0,4.0
10045,Super built-up  Area,Ready To Move,other,,3400.0,3.0,3.0,400.0,3.0
10046,Plot  Area,Ready To Move,other,,600.0,1.0,0.0,33.0,1.0
10048,Built-up  Area,18-Dec,other,,2600.0,3.0,2.0,147.0,3.0
10050,Built-up  Area,Ready To Move,other,,800.0,1.0,0.0,72.0,1.0
10052,Super built-up  Area,18-Jul,other,,1225.0,2.0,2.0,82.0,3.0
10053,Super built-up  Area,Ready To Move,other,Hoxiaa ,655.0,1.0,2.0,27.0,1.0
10054,Super built-up  Area,Ready To Move,other,,1196.0,2.0,1.0,96.0,2.0
10056,Super built-up  Area,18-Mar,other,DSdidSp,600.0,1.0,0.0,18.0,1.0
10057,Carpet  Area,Ready To Move,other,,780.0,3.0,2.0,75.0,3.0
10059,Built-up  Area,Ready To Move,other,,2800.0,4.0,1.0,200.0,4.0
10062,Super built-up  Area,Ready To Move,other,,800.0,2.0,1.0,85.0,2.0
10063,Super built-up  Area,Ready To Move,other,Haows M,985.0,2.0,2.0,57.0,2.0
10064,Super built-up  Area,Ready To Move,other,,6000.0,12.0,2.0,150.0,11.0
10066,Plot  Area,Ready To Move,other,,600.0,2.0,1.0,80.0,2.0
10067,Built-up  Area,Ready To Move,other,,1503.0,2.0,2.0,93.0,3.0
10071,Plot  Area,18-Feb,other,,750.0,4.0,1.0,95.0,4.0
10073,Built-up  Area,Ready To Move,other,,1768.0,3.0,3.0,95.0,3.0
10074,Plot  Area,Ready To Move,other,,1200.0,6.0,2.0,115.0,7.0
10075,Super built-up  Area,19-Aug,other,,3060.0,4.0,2.0,350.0,4.0
10076,Super built-up  Area,Ready To Move,other,,800.0,1.0,2.0,32.0,1.0
10078,Plot  Area,Ready To Move,other,,600.0,1.0,1.0,35.0,1.0
10079,Super built-up  Area,Ready To Move,other,,1010.0,2.0,2.0,55.0,2.0
10081,Plot  Area,Ready To Move,other,,1000.0,4.0,2.0,90.0,5.0
10083,Built-up  Area,Ready To Move,other,RMaanSa,3978.0,4.0,3.0,428.0,4.0
10086,Super built-up  Area,Ready To Move,other,,2008.0,3.0,2.0,170.0,3.0
10087,Super built-up  Area,Ready To Move,other,BrriaLu,2095.0,3.0,2.0,142.0,3.0
10089,Built-up  Area,Ready To Move,other,Sutesga,1600.0,2.0,2.0,88.0,3.0
10090,Plot  Area,Ready To Move,other,,860.0,4.0,2.0,125.0,4.0
10091,Plot  Area,Ready To Move,other,,1350.0,4.0,2.0,160.0,4.0
10092,Super built-up  Area,Ready To Move,other,,500.0,1.0,1.0,20.0,1.0
10093,Super built-up  Area,18-Aug,other,MaitySe,1280.0,2.0,1.0,100.0,3.0
10094,Super built-up  Area,18-May,other,,11000.0,4.0,1.0,1600.0,4.0
10095,Built-up  Area,Ready To Move,other,Koncyad,1650.0,3.0,1.0,110.0,3.0
10098,Plot  Area,Ready To Move,other,,1044.0,2.0,2.0,85.0,2.0
10100,Plot  Area,Ready To Move,other,,1200.0,8.0,2.0,150.0,8.0
10101,Built-up  Area,Ready To Move,other,,900.0,1.0,0.0,130.0,2.0
10102,Plot  Area,Ready To Move,other,,840.0,1.0,1.0,99.0,2.0
10105,Super built-up  Area,Ready To Move,other,PrstaTe,3870.0,4.0,2.0,411.0,4.0
10107,Super built-up  Area,Ready To Move,other,,1835.0,3.0,3.0,175.0,3.0
10110,Super built-up  Area,Ready To Move,other,,425.0,1.0,1.0,15.0,1.0
10113,Super built-up  Area,Ready To Move,other,,2380.0,4.0,3.0,242.0,4.0
10114,Plot  Area,Ready To Move,other,,900.0,1.0,0.0,70.0,2.0
10115,Super built-up  Area,Ready To Move,other,ETens G,1517.0,2.0,2.0,125.0,2.0
10116,Built-up  Area,Ready To Move,other,,1554.9419,2.0,0.0,150.0,3.0
10118,Super built-up  Area,19-Dec,other,,3144.0,3.0,1.0,455.0,3.0
10119,Plot  Area,Ready To Move,other,,400.0,2.0,2.0,35.0,4.0
10120,Super built-up  Area,18-May,other,,3602.0,4.0,2.0,280.0,4.0
10121,Built-up  Area,Ready To Move,other,PrBayGa,2159.0,3.0,2.0,120.0,3.0
10122,Plot  Area,18-Nov,other,PrhyaK ,1200.0,3.0,2.0,72.0,3.0
10123,Plot  Area,Ready To Move,other,,900.0,6.0,1.0,95.0,5.0
10124,Built-up  Area,Ready To Move,other,,1850.0,3.0,0.0,175.0,6.0
10125,Built-up  Area,Ready To Move,other,,510.0,1.0,0.0,34.0,1.0
10126,Super built-up  Area,Ready To Move,other,,1166.0,2.0,3.0,65.0,2.0
10127,Built-up  Area,Ready To Move,other,ThBayah,2700.0,2.0,1.0,260.0,3.0
10128,Plot  Area,Ready To Move,other,,1350.0,2.0,0.0,175.0,3.0
10130,Built-up  Area,Ready To Move,other,,940.0,2.0,1.0,56.0,2.0
10133,Built-up  Area,Ready To Move,other,SJcerpe,1645.0,3.0,2.0,95.0,3.0
10135,Built-up  Area,Ready To Move,other,,1000.0,2.0,1.0,63.0,2.0
10137,Super built-up  Area,Ready To Move,other,Spess C,1998.0,3.0,2.0,117.0,3.0
10140,Super built-up  Area,Ready To Move,other,SodilDa,1804.0,3.0,2.0,150.0,3.0
10141,Super built-up  Area,Ready To Move,other,,1350.0,3.0,2.0,81.0,3.0
10143,Super built-up  Area,18-Dec,other,,3000.0,3.0,3.0,300.0,4.0
10147,Plot  Area,Ready To Move,other,,1200.0,4.0,1.0,110.0,4.0
10149,Super built-up  Area,18-Dec,other,,1217.0,2.0,1.0,164.0,2.0
10152,Super built-up  Area,Ready To Move,other,,600.0,1.0,0.0,45.0,1.0
10153,Super built-up  Area,19-Dec,other,,4110.0,4.0,2.0,590.0,4.0
10154,Plot  Area,Ready To Move,other,,672.0,1.0,1.0,27.0,1.0
10155,Plot  Area,Ready To Move,other,,1280.0,3.0,0.0,87.0,3.0
10157,Plot  Area,Ready To Move,other,,1200.0,4.0,2.0,150.0,5.0
10158,Super built-up  Area,Ready To Move,other,Saavena,1567.0,3.0,1.0,100.0,3.0
10159,Plot  Area,Ready To Move,other,,360.0,2.0,1.0,40.0,2.0
10160,Built-up  Area,18-Mar,other,,2350.0,3.0,2.0,210.0,3.0
10163,Super built-up  Area,Ready To Move,other,,560.0,1.0,0.0,19.0,1.0
10164,Plot  Area,Ready To Move,other,,360.0,4.0,3.0,37.0,4.0
10166,Plot  Area,Ready To Move,other,,900.0,2.0,0.0,128.0,2.0
10167,Plot  Area,Ready To Move,other,,520.0,2.0,0.0,29.0,1.0
10168,Built-up  Area,Ready To Move,other,,1950.0,3.0,3.0,230.0,3.0
10169,Plot  Area,Ready To Move,other,,600.0,1.0,0.0,58.0,1.0
10170,Super built-up  Area,Ready To Move,other,Choomu ,1000.0,1.0,1.0,19.0,1.0
10172,Plot  Area,Ready To Move,other,,375.0,1.0,0.0,40.0,1.0
10174,Plot  Area,17-Aug,other,,1050.0,3.0,3.0,85.0,4.0
10179,Super built-up  Area,Ready To Move,other,SwionMa,1130.0,2.0,2.0,74.0,2.0
10180,Super built-up  Area,Ready To Move,other,Krton S,1407.0,2.0,1.0,83.87,2.0
10182,Plot  Area,Ready To Move,other,,1350.0,4.0,2.0,160.0,4.0
10183,Super built-up  Area,Ready To Move,other,SNiew L,2375.0,3.0,2.0,260.0,4.0
10184,Super built-up  Area,Ready To Move,other,Dee 2 P,1200.0,2.0,1.0,67.0,2.0
10185,Built-up  Area,Ready To Move,other,,1872.0,3.0,2.0,152.0,3.0
10187,Super built-up  Area,Ready To Move,other,,1400.0,3.0,2.0,90.0,3.0
10188,Plot  Area,Ready To Move,other,,812.0,1.0,1.0,26.0,1.0
10190,Super built-up  Area,Ready To Move,other,,600.0,2.0,1.0,35.0,1.0
10204,Built-up  Area,Ready To Move,other,Reicace,1800.0,4.0,3.0,115.0,3.0
10206,Super built-up  Area,Ready To Move,other,Muiseek,1499.0,3.0,2.0,89.0,3.0
10209,Built-up  Area,Ready To Move,other,MaionMa,1050.0,2.0,2.0,65.0,2.0
10210,Super built-up  Area,Ready To Move,other,,905.0,2.0,2.0,50.0,2.0
10214,Super built-up  Area,Ready To Move,other,Prurten,3155.0,3.0,2.0,315.0,3.0
10217,Plot  Area,Ready To Move,other,,600.0,4.0,0.0,77.0,4.0
10220,Super built-up  Area,Ready To Move,other,PlhtsHe,1464.0,2.0,1.0,135.0,3.0
10222,Super built-up  Area,18-Apr,other,,1200.0,2.0,2.0,75.0,2.0
10223,Super built-up  Area,Ready To Move,other,Jaitira,1707.0,3.0,2.0,171.0,3.0
10224,Super built-up  Area,Ready To Move,other,,565.0,1.0,1.0,33.0,1.0
10225,Plot  Area,Ready To Move,other,,630.0,2.0,1.0,70.0,1.0
10226,Plot  Area,18-Apr,other,,1000.0,2.0,1.0,55.0,2.0
10229,Plot  Area,Ready To Move,other,Ceureld,2400.0,4.0,1.0,130.0,3.0
10231,Carpet  Area,Ready To Move,other,,1100.0,2.0,2.0,70.0,2.0
10232,Built-up  Area,Ready To Move,other,,420.0,1.0,1.0,23.5,1.0
10234,Super built-up  Area,Ready To Move,other,DSstaen,1225.0,2.0,2.0,71.05,2.0
10235,Plot  Area,Ready To Move,other,,1350.0,4.0,1.0,90.0,4.0
10236,Super built-up  Area,Ready To Move,other,DSensn ,1554.9419,3.0,0.0,91.855,3.0
10237,Plot  Area,Ready To Move,other,,3760.0,2.0,0.0,280.0,2.0
